CustomerId,Surname,Email,Phone,Balance
15615477,Ignatyeva,ignatyeva@gmail.com,216-101-0952,0
15812073,Palmer,palmer@gmail.com,593-276-1913,0
15612670,Berry,berry@gmail.com,332-720-9298,0
15728605,Hung,hung@gmail.com,297-286-8755,0
15719827,O'Donnell,o'donnell@gmail.com,475-157-1538,0
15656717,Elewechi,elewechi@gmail.com,834-014-8652,0
15713843,Kao,kao@gmail.com,611-237-1659,0
15706232,Niu,niu@gmail.com,696-692-5748,0
15581626,Mancini,mancini@gmail.com,282-517-3648,0
15762218,Mills,mills@gmail.com,102-413-2119,0
15670755,Shaw,shaw@gmail.com,975-190-5446,0
15749799,Pisani,pisani@gmail.com,866-423-4254,0
15772933,Mai,mai@gmail.com,481-266-5740,0
15639004,Chiemezie,chiemezie@gmail.com,287-168-8337,0
15727421,Anayolisa,anayolisa@gmail.com,244-657-5498,0
15799480,Webb,webb@gmail.com,321-573-3901,0
15706557,Ferguson,ferguson@gmail.com,863-686-3265,0
15639788,Yuan,yuan@gmail.com,305-481-9064,0
15678168,Gibson,gibson@gmail.com,269-674-7922,0
15790717,Osinachi,osinachi@gmail.com,161-130-8012,0
15629117,Harper,harper@gmail.com,392-283-3677,0
15813718,Kirillova,kirillova@gmail.com,248-340-9563,0
15575955,Lujan,lujan@gmail.com,108-217-5266,0
15677739,Dellucci,dellucci@gmail.com,174-682-4744,0
15611331,Niu,niu@gmail.com,980-670-8005,0
15687130,Nkemjika,nkemjika@gmail.com,832-530-4472,0
15641690,Hsiao,hsiao@gmail.com,141-236-3018,0
15756625,Crawford,crawford@gmail.com,496-400-2196,0
15798659,Kennedy,kennedy@gmail.com,165-281-9425,0
15611699,Tao,tao@gmail.com,126-054-9247,0
15803538,Douglas,douglas@gmail.com,129-503-7598,0
15775625,McKenzie,mckenzie@gmail.com,292-962-3958,0
15745624,McKenzie,mckenzie@gmail.com,627-830-6561,0
15766663,Mahmood,mahmood@gmail.com,886-194-9784,0
15789413,Fitzgerald,fitzgerald@gmail.com,203-211-5336,0
15657535,Pearson,pearson@gmail.com,755-651-7133,0
15649423,Cooper,cooper@gmail.com,899-913-6363,0
15709511,Watt,watt@gmail.com,765-683-3511,0
15694518,Kodilinyechukwu,kodilinyechukwu@gmail.com,164-616-5727,0
15707219,Hopman,hopman@gmail.com,931-224-2707,0
15612776,McKay,mckay@gmail.com,422-918-2351,0
15627999,Kung,kung@gmail.com,618-352-1220,0
15765287,Grant,grant@gmail.com,137-669-4332,0
15672432,Giles,giles@gmail.com,106-032-3583,0
15705994,Udinese,udinese@gmail.com,973-747-9048,0
15787155,Yang,yang@gmail.com,213-210-9769,0
15770121,Bancroft,bancroft@gmail.com,563-388-9937,0
15746749,Fleming,fleming@gmail.com,320-666-4757,0
15699294,Pope,pope@gmail.com,507-411-7659,0
15765812,Trevisani,trevisani@gmail.com,664-401-2946,0
15612064,Tsou,tsou@gmail.com,490-786-9074,0
15716518,Yuryeva,yuryeva@gmail.com,556-615-7325,0
15710164,P'eng,p'eng@gmail.com,573-003-7718,0
15566269,Chialuka,chialuka@gmail.com,370-745-4617,0
15729804,Manfrin,manfrin@gmail.com,450-436-0088,0
15808544,Cameron,cameron@gmail.com,590-304-8401,0
15674398,Russo,russo@gmail.com,585-136-6122,0
15632264,Kay,kay@gmail.com,123-446-9226,0
15742028,Udegbulam,udegbulam@gmail.com,129-317-3073,0
15715643,Ijendu,ijendu@gmail.com,219-677-4923,0
15811842,Artemyeva,artemyeva@gmail.com,529-228-1926,0
15614054,Pankhurst,pankhurst@gmail.com,734-970-9967,0
15778526,Bradshaw,bradshaw@gmail.com,454-766-7870,0
15725906,Hankinson,hankinson@gmail.com,302-236-0151,0
15768072,Mitchell,mitchell@gmail.com,646-927-0415,0
15786035,Gosnell,gosnell@gmail.com,343-496-5439,0
15746422,Muir,muir@gmail.com,247-200-1159,0
15811773,Hsia,hsia@gmail.com,137-974-2229,0
15800890,T'ien,t'ien@gmail.com,467-561-6669,0
15674932,Cameron,cameron@gmail.com,229-602-3064,0
15697702,Lord,lord@gmail.com,706-742-5417,0
15568742,Parkes,parkes@gmail.com,801-374-0329,0
15610343,Marshall-Hall,marshall-hall@gmail.com,689-493-0707,0
15780220,Pauley,pauley@gmail.com,708-433-1098,0
15707559,Clark,clark@gmail.com,711-512-0114,0
15588406,Chiemenam,chiemenam@gmail.com,737-878-6309,0
15646563,Wright,wright@gmail.com,281-540-2258,0
15654463,Moore,moore@gmail.com,251-881-8401,0
15597487,Hunter,hunter@gmail.com,787-310-4952,0
15662021,Lucciano,lucciano@gmail.com,976-714-1056,0
15609704,Mao,mao@gmail.com,601-824-8849,0
15622897,Sharpe,sharpe@gmail.com,578-771-5214,0
